date,fighter_a,fighter_b,fighter_a_won_saved,Rich Logistic,primary_category,ufc_debutant_or_very_low_experience,large_age_difference,large_reach_difference,large_size_difference,fighter_moving_weight_classes,long_layoff,short_notice,recent_decline,recent_improvement,wrestler_vs_striker,grappler_vs_weak_submission_defense,power_puncher_vs_poor_defense,low_data_fighter,close_50_50_fight,major_upset
2023-10-21,nathaniel wood,muhammad naimov,0,0.6323193684588873,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,True,False,False,False,True,False,False
2023-10-21,bruno silva,shara magomedov,0,0.5792676503773196,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-11-04,angela hill,denise gomes,1,0.4337482698744206,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-11-04,gabriel bonfim,nicolas dalby,0,0.6070564355945092,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,True,False,False,False,True,False,False
2023-11-04,modestas bukauskas,vitor petrino,0,0.5136384692115229,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-11-11,jamall emmers,dennis buzukja,1,0.4263919877712214,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,False,False,False,False,True,False,False
2023-11-11,pat sabatini,diego lopes,0,0.5409621618767908,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-11-11,john castaneda,kyung ho kang,1,0.3421586404953491,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,False,False
2023-11-11,matt frevola,benoit saint denis,0,0.5132951213747675,recent_improvement,False,False,False,False,False,False,,False,True,False,False,True,False,True,False
2023-11-11,sergei pavlovich,tom aspinall,0,0.5419173216128254,large_reach_difference,False,False,True,False,False,False,,False,False,True,False,False,False,True,False
2023-11-11,steve erceg,alessandro costa,1,0.3967783913022663,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,True,False,False,True,False,False
2023-11-18,rafael estevam,charles johnson,1,0.4523812964388066,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2023-11-18,jordan leavitt,chase hooper,0,0.5697705672874052,power_puncher_vs_poor_defense,False,False,False,False,False,False,,False,False,False,False,True,False,False,False
2023-11-18,lucas alexander,jeka saragih,0,0.6839152575334684,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,False
2023-11-18,joanderson brito,jonathan pearce,1,0.3228658957730624,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-11-18,jake matthews,michael morales,0,0.5636923398326384,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-11-18,uros medic,myktybek orolbai,0,0.7681401345641781,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2023-12-02,drakkar klose,joe solecki,1,0.4179751557451194,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-12-02,miesha tate,julia avila,1,0.4563141594690802,fighter_moving_weight_classes,False,False,False,False,True,True,,False,False,False,False,False,False,True,False
2023-12-02,dustin stoltzfus,punahele soriano,1,0.4110458612154249,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-12-02,rodolfo bellato,ihor potieria,1,0.4345356663141611,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-12-02,veronica hardy,jamey-lyn horth,1,0.3637388545159873,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,True,False,False,False,True,False,False
2023-12-02,wellington turman,jared gooden,0,0.620467427505378,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2023-12-09,anthony smith,khalil rountree jr.,0,0.5562412519825367,recent_decline,False,False,False,False,False,False,,True,True,False,False,False,False,False,False
2023-12-09,kevin jousset,song kenan,1,0.4012029170177973,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,True,False,True,True,False,False
2023-12-09,steve garcia,melquizael costa,1,0.4751781596657046,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,True,False
2023-12-09,tim elliott,sumudaerji,1,0.3666565789915855,large_age_difference,False,True,True,False,True,False,,False,True,True,False,False,False,False,False
2023-12-16,ariane da silva,casey o'neill,1,0.4568239796518823,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2023-12-16,irene aldana,karol rosa,1,0.4053453795573372,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,False,False
2023-12-16,bryce mitchell,josh emmett,0,0.7115926089953486,large_age_difference,False,True,False,False,False,False,,True,False,True,False,False,False,False,True
2023-12-16,shamil gaziev,martin buday,1,0.4143039237186071,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2023-12-16,tagir ulanbekov,cody durden,1,0.4211607303754414,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2023-12-16,tony ferguson,paddy pimblett,0,0.6234483263104673,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-01-13,taylor lapilus,farid basharat,0,0.5700959129557582,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,True,False,False,True,False,False
2024-01-13,gabriel benitez,jim miller,0,0.5213641406707253,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2024-01-13,preston parsons,matthew semelsberger,1,0.4194124197443035,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-01-13,tom nolan,nikolas motta,0,0.6367925477878266,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-01-13,brunno ferreira,phil hawes,1,0.4134697848237765,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,True,False,False,True,False,False
2024-01-13,mario bautista,ricky simon,1,0.425746150645558,recent_improvement,False,False,False,False,False,False,,False,True,False,True,False,False,False,False
2024-01-20,brad katona,garrett armfield,0,0.5151555761041534,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,True,False
2024-01-20,sean woodson,charles jourdain,1,0.4188613683264032,large_reach_difference,False,False,True,False,False,False,,False,True,False,False,False,False,False,False
2024-01-20,jimmy flick,malcolm gordon,1,0.3373215904267415,grappler_vs_weak_submission_defense,False,False,False,False,False,False,,False,False,False,True,True,False,False,False
2024-01-20,yohan lainesse,sam patterson,0,0.7342852460545602,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,True
2024-02-03,landon quinones,marquel mederos,0,0.5742644045111615,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-02-03,molly mccann,diana belbita,1,0.4398888392521896,large_reach_difference,False,False,True,False,True,False,,True,False,False,False,False,False,False,False
2024-02-10,bolaji oki,timmy cuamba,1,0.473227196697175,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-02-10,gregory rodrigues,brad tavares,1,0.472402128637324,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2024-02-10,marcin prachnio,devin clark,1,0.4424646864346687,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2024-02-10,joe pyfer,jack hermansson,0,0.5434376778016523,large_age_difference,False,True,False,False,False,False,,True,False,False,False,False,False,True,False
2024-02-10,jeremiah wells,max griffin,0,0.5210712901462771,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2024-02-10,darrius flowers,michael johnson,0,0.6206849513016477,ufc_debutant_or_very_low_experience,True,True,False,False,True,False,,False,False,False,False,False,True,False,False
2024-02-10,ihor potieria,robert bryczek,1,0.4884575146195283,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,True,False
2024-02-10,carlos prates,trevin giles,1,0.4017675238716385,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-02-10,zac pauga,bogdan guskov,0,0.6179128376038331,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-02-17,ilia topuria,alexander volkanovski,1,0.4404438862714278,large_age_difference,False,True,False,False,True,False,,True,False,False,False,False,False,False,False
2024-02-17,junior tafa,marcos rogerio de lima,0,0.6732164125060681,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,False,False,False,False,True,False,False
2024-02-17,zhang mingyang,brendson ribeiro,1,0.4974920080945059,ufc_debutant_or_very_low_experience,True,False,True,False,False,False,,False,False,False,False,False,True,True,False
2024-02-24,brandon moreno,brandon royval,0,0.6441369286282572,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2024-02-24,daniel zellhuber,francisco prado,1,0.4634010911838385,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-02-24,ronaldo rodriguez,denys bondar,1,0.4149363554930308,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-02-24,victor altamirano,felipe dos santos,0,0.5506267771735907,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-02-24,yair rodriguez,brian ortega,0,0.5161982306650232,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,True,False
2024-02-24,sam hughes,yazmin jauregui,0,0.5001938508292274,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,True,False
2024-03-02,javid basharat,aiemann zahabi,0,0.5296848121270251,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,True,False
2024-03-02,alex perez,muhammad mokaev,0,0.5609808280143621,long_layoff,False,False,False,False,False,True,,True,False,False,False,False,False,False,False
2024-03-02,shamil gaziev,jairzinho rozenstruik,0,0.5888420333267239,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2024-03-02,vinicius oliveira,benardo sopaj,1,0.4442376060128614,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-03-09,philipe lins,ion cutelaba,1,0.3342183501360036,large_age_difference,False,True,False,False,False,False,,False,True,False,False,True,False,False,False
2024-03-09,maryna moroz,joanne wood,0,0.5679684538599171,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-03-09,kevin holland,michael page,0,0.8267964197348974,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2024-03-09,petr yan,song yadong,1,0.3839000521219735,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-03-09,josh parisian,robelis despaigne,0,0.5541210925549347,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-03-16,jafel filho,ode osbourne,1,0.4988443261504363,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,True,True,True,True,False
2024-03-16,cory mckenna,jaqueline amorim,0,0.5038065160305184,ufc_debutant_or_very_low_experience,True,False,True,False,False,False,,False,False,False,False,False,True,True,False
2024-03-16,josh culibao,danny silva,0,0.6776861620579048,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-03-16,josiane nunes,chelsea chandler,0,0.5487511278859112,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,True,False
2024-03-16,kennedy nzechukwu,ovince saint preux,0,0.6832194451211947,large_age_difference,False,True,False,False,False,False,,True,False,False,True,False,False,False,False
2024-03-16,marcin tybura,tai tuivasa,1,0.4017973396239545,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-03-23,amanda ribas,rose namajunas,0,0.5111312503336136,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,True,False
2024-03-23,jarno errens,steven nguyen,1,0.3926587270979242,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-03-23,justin tafa,karl williams,0,0.5180495874988139,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,True,False,False,True,True,False
2024-03-23,daria zhelezniakova,montse rendon,1,0.4392809464280877,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-03-23,payton talbott,cameron saaiman,1,0.4995621945395966,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-03-23,ricardo ramos,julian erosa,0,0.5867706248042398,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-03-30,kyle nelson,bill algeo,1,0.3408408717668528,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2024-03-30,rhys mckee,chidi njokuani,0,0.5370913843511305,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,True,False
2024-03-30,anton turkalj,ibo aslan,0,0.6016368486428344,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-03-30,joaquin buckley,vicente luque,1,0.4067343795073964,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-03-30,loopy godinez,virna jandiroba,0,0.5679385871527282,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2024-04-06,alexander hernandez,damon jackson,0,0.5577805578030612,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-04-06,dan argueta,jean matsumoto,0,0.5814907541160991,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-04-06,dylan budka,cesar almeida,0,0.5378169739689126,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-04-06,nora cornolle,melissa mullins,1,0.4391038738625123,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-04-06,pedro falcao,victor hugo,0,0.5166729123974978,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-04-13,alex pereira,jamahal hill,1,0.4696904588368531,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2024-04-13,holly holm,kayla harrison,0,0.7898902154940879,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2024-04-13,jessica andrade,marina rodriguez,1,0.4961931977854585,recent_decline,False,False,False,False,False,False,,True,False,True,False,False,False,True,False
2024-04-13,max holloway,justin gaethje,1,0.4986786428442358,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,True,False
2024-04-13,diego lopes,sodiq yusuff,1,0.4097426198149476,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2024-04-27,austen lane,jhonata diniz,0,0.5891431622339265,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-04-27,caio machado,don'tale mayes,0,0.547796928078339,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-04-27,maheshate,gabriel benitez,1,0.2972365285940163,major_upset,False,False,False,False,False,False,,False,False,False,False,False,False,False,True
2024-04-27,david onama,jonathan pearce,1,0.225715097425631,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,True
2024-04-27,rani yahya,victor henry,0,0.5031962450995455,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,True,False
2024-04-27,bogdan guskov,ryan spann,1,0.3151080333371007,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2024-05-04,ismael bonfim,vinc pichel,1,0.4711754233539777,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,False,False,False,True,True,False
2024-05-04,jack shore,joanderson brito,0,0.5632547370040986,recent_improvement,False,False,False,False,False,False,,False,True,False,True,False,False,False,False
2024-05-04,jose aldo,jonathan martinez,1,0.3140933124244566,long_layoff,False,False,False,False,False,True,,False,True,False,False,False,False,False,False
2024-05-04,iasmin lucindo,karolina kowalkiewicz,1,0.3779216429229878,recent_improvement,False,False,False,False,False,False,,False,True,True,True,False,False,False,False
2024-05-04,mauricio ruffy,jamie mullarkey,1,0.3915311321125735,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-05-11,rodrigo nascimento,derrick lewis,0,0.6018715201100631,recent_decline,False,False,False,False,False,False,,True,True,False,False,True,False,False,False
2024-05-11,diego ferreira,mateusz rebecki,1,0.3891094213410029,large_reach_difference,False,False,True,False,False,False,,True,False,True,False,False,False,False,False
2024-05-11,jj aldrich,veronica hardy,0,0.712948950564786,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,True
2024-05-11,nursulton ruziboev,joaquin buckley,0,0.5396462456435365,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,True,False,False,False,True,True,False
2024-05-11,esteban ribovics,terrance mckinney,1,0.3681151442338047,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-05-18,angela hill,luana pinheiro,1,0.3263281807916841,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,False,False
2024-05-18,oumar sy,tuco tokkos,1,0.46544989779973,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-05-18,piera rodriguez,ariane carnelossi,0,0.5639366086282886,long_layoff,False,False,False,False,False,True,,False,False,False,True,False,False,False,False
2024-06-01,roman kopylov,cesar almeida,1,0.4890645582415772,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-06-01,niko price,alex morono,1,0.3991757588119678,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2024-06-08,carlos prates,charles radtke,1,0.4453437540876885,ufc_debutant_or_very_low_experience,True,False,True,False,False,False,,False,False,False,False,True,True,False,False
2024-06-08,denise gomes,eduarda moura,1,0.2264706763109719,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,True,True,False,True
2024-06-08,john castaneda,daniel marcos,0,0.5535166900881938,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-06-08,julian marquez,zach reese,0,0.6699819342693767,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-06-08,punahele soriano,miguel baeza,1,0.3325768657958611,fighter_moving_weight_classes,False,False,False,False,True,True,,True,False,False,False,False,False,False,False
2024-06-08,ricky turcios,raul rosas jr.,0,0.5443780908870836,long_layoff,False,False,False,False,False,True,,False,False,False,False,False,False,True,False
2024-06-08,puja tomar,rayanne dos santos,1,0.3266013334649901,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-06-15,garrett armfield,brady hiestand,0,0.5216232320623184,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,True,False
2024-06-15,jeka saragih,westin wilson,0,0.6306164189477884,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-06-15,timmy cuamba,lucas almeida,0,0.5375723397735964,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,True,False
2024-06-22,volkan oezdemir,johnny walker,1,0.4424209178376076,large_reach_difference,False,False,True,False,False,False,,False,False,False,False,False,False,False,False
2024-06-22,brendson ribeiro,magomed gadzhiyasulov,0,0.5659837730837526,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-06-22,muhammad naimov,felipe lima,0,0.7636581351317898,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,True
2024-06-22,alexander volkov,sergei pavlovich,1,0.3776653523276509,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,False,False
2024-06-22,xiao long,changho lee,0,0.5166729123974978,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-06-29,martin buday,andrei arlovski,1,0.4206142386070072,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-06-29,roman dolidze,anthony smith,1,0.444838500990364,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,False,False
2024-06-29,charles jourdain,jean silva,0,0.6450174447816526,ufc_debutant_or_very_low_experience,True,True,False,False,False,False,,False,False,True,False,False,True,False,False
2024-06-29,andre fili,cub swanson,1,0.4706174341205635,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,True,False
2024-06-29,diego lopes,dan ige,1,0.4425074940919342,fighter_moving_weight_classes,False,False,False,False,True,False,,False,True,False,False,False,False,False,False
2024-06-29,carlos hernandez,rei tsuruya,0,0.5292891763512714,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-06-29,ricky simon,vinicius oliveira,0,0.6305253763783483,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,False,True,False,False
2024-07-13,jean silva,drew dober,1,0.3224828729642513,ufc_debutant_or_very_low_experience,True,True,False,False,True,False,,True,False,False,False,False,True,False,False
2024-07-13,darrius flowers,evan elder,0,0.6038438641627912,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,False
2024-07-13,charles johnson,joshua van,1,0.2854884481257916,large_age_difference,False,True,False,False,False,False,,False,False,False,False,False,False,False,True
2024-07-13,julian erosa,christian rodriguez,1,0.2940006101454661,large_age_difference,False,True,False,False,False,False,,False,True,False,False,False,False,False,True
2024-07-13,tracy cortez,rose namajunas,0,0.5051968532005037,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2024-07-13,muslim salikhov,santiago ponzinibbio,1,0.4606666008408217,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2024-07-20,virna jandiroba,amanda lemos,1,0.467617032790699,recent_improvement,False,False,False,False,False,False,,False,True,False,False,False,False,True,False
2024-07-20,cody gibson,brian kelleher,1,0.3845487106855511,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-07-20,bruno silva,cody durden,1,0.4198618022197063,large_reach_difference,False,False,True,True,True,False,,True,False,False,False,False,False,False,False
2024-07-20,dooho choi,bill algeo,1,0.4397575421476338,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-07-20,hyder amil,jeongyeong lee,1,0.4910588617843575,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-07-20,kurt holobaugh,kaynan kruschewsky,1,0.4983885229187603,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-07-27,caolan loughran,jake hadley,0,0.6018049137738319,ufc_debutant_or_very_low_experience,True,False,False,False,True,False,,False,False,False,False,False,True,False,False
2024-07-27,king green,paddy pimblett,0,0.5799976012988689,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
2024-07-27,belal muhammad,leon edwards,1,0.2982475270316012,major_upset,False,False,False,False,False,False,,False,False,False,False,False,False,False,True
2024-07-27,bruna brasil,molly mccann,1,0.3280135310141335,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-07-27,preston parsons,oban elliott,0,0.5503024929411796,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-07-27,kiefer crosbie,sam patterson,0,0.5902168911455484,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,True,False,False,True,False,False
2024-07-27,shauna bannon,alice ardelean,1,0.4810750214544461,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-08-03,loopy godinez,mackenzie dern,0,0.5334005063342846,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2024-08-03,deiveson figueiredo,marlon vera,1,0.4964824555926207,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,True,False
2024-08-03,shara magomedov,michal oleksiejczuk,1,0.4823008912096339,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,True,False,False,False,True,True,True,False
2024-08-10,karl williams,jhonata diniz,0,0.6307411969340847,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-08-10,stephanie luciano,talita alencar,1,0.3406891685935832,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-08-10,charalampos grigoriou,toshiomi kazama,0,0.6091174486489251,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,True,False,False,True,False,False
2024-08-10,chelsea chandler,yana santos,0,0.6244025766398874,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,False,False
2024-08-17,luana santos,casey o'neill,0,0.6949875246925047,recent_decline,False,False,False,False,False,False,,True,False,False,False,False,False,False,False
2024-08-17,valter walker,junior tafa,1,0.3229222003640234,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-08-17,dan hooker,mateusz gamrot,1,0.3155083099857081,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,False,False
2024-08-17,ricky glenn,song kenan,0,0.518115378102014,fighter_moving_weight_classes,False,False,False,False,True,False,,True,False,False,False,False,False,True,False
2024-08-17,jairzinho rozenstruik,tai tuivasa,1,0.4703063186257866,recent_decline,False,False,False,False,False,False,,True,False,False,False,True,False,True,False
2024-08-24,francis marshall,dennis buzukja,1,0.42790912980295,fighter_moving_weight_classes,False,False,False,False,True,False,,False,False,False,False,False,False,False,False
2024-08-24,gerald meerschaert,edmen shahbazyan,1,0.432559896791545,large_age_difference,False,True,False,False,False,False,,True,False,False,False,False,False,False,False
2024-08-24,caio borralho,jared cannonier,1,0.4715792434100075,close_50_50_fight,False,False,False,False,False,False,,False,False,False,False,False,False,True,False
2024-08-24,mairon santos,kaan ofli,1,0.4530528079720506,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-08-24,michael morales,neil magny,1,0.4432023420173059,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2024-08-24,robert valentin,ryan loder,0,0.5859287426783167,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-08-24,victoria leonardo,wang cong,0,0.5951406984150457,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-09-07,gabriel santos,yizha,1,0.4790093667985142,ufc_debutant_or_very_low_experience,True,False,False,False,False,True,,False,False,False,False,False,True,True,False
2024-09-07,zygimantas ramaska,nathan fletcher,0,0.5283842145999722,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,True,False
2024-09-14,alexa grasso,valentina shevchenko,0,0.512326646384117,recent_improvement,False,False,False,False,False,False,,False,True,True,False,False,False,True,False
2024-09-14,ode osbourne,ronaldo rodriguez,0,0.5817111272529362,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,True,True,False,False
2024-09-14,merab dvalishvili,sean o'malley,1,0.4098170804387618,wrestler_vs_striker,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
2024-09-28,ailin perez,daria zhelezniakova,1,0.4525854744619587,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,True,True,False,False,True,True,False
2024-09-28,bryan battle,kevin jousset,1,0.4444773569155397,ufc_debutant_or_very_low_experience,True,False,False,False,False,False,,False,False,False,False,False,True,False,False
2024-09-28,nassourdine imavov,brendan allen,1,0.3800099635239548,other,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
