fight_id,fight_date,weight_class,method_label,p_Decision,p_KO/TKO,p_Submission
e83c43a20c4efdef6b675240,2022-05-07,welterweight,KO/TKO,0.44587027678204155,0.3632639230050994,0.19086580021285912
c3f4eb06b7985fd64caa1c2a,2022-05-07,womens_strawweight,Decision,0.6034405760905762,0.1589586913086914,0.23760073260073278
27a25d6c4438938f3521b32a,2022-05-07,heavyweight,Decision,0.5840570243482007,0.32336844756550637,0.09257452808629275
f9ad67246c83a9f959594eb4,2022-05-07,flyweight,Submission,0.4519131211925328,0.30287308443190814,0.24521379437555943
68ecc0f643b3d96f33c5ea9d,2022-05-07,lightweight,Submission,0.20792722277722303,0.6140278554778553,0.17804492174492184
54d66068ae43906aa7a9cf26,2022-05-07,welterweight,Decision,0.49270765606942063,0.36098029715382657,0.14631204677675272
a295f10a5980bdb7db934877,2022-05-07,bantamweight,Decision,0.5324921832022989,0.2732780546333315,0.19422976216436982
57499631d3bdce3f6fc81243,2022-05-07,flyweight,Decision,0.5779008112802229,0.28061305948953036,0.14148612923024684
65626c902a390cc627f7be7e,2022-05-07,womens_featherweight,Decision,0.6504434787434787,0.15924292929292932,0.190313591963592
d31f108ad033cadad0d1f468,2022-05-07,light_heavyweight,Decision,0.5155880397380395,0.3600534909534913,0.12435846930846924
cdb998abfa18ccf9f27af3b6,2022-05-07,lightweight,KO/TKO,0.44881598313966753,0.3721733295943823,0.1790106872659505
709d13b3d0f6930bb797146f,2022-05-07,welterweight,Decision,0.4831355755355758,0.3659887612387614,0.15087566322566315
