fighter_id,canonical_name,display_name,alias_name,identity_source
ufcp-eae3841e-5f51-5dca-93ae-575cd2038a2e,alex morono,Alex Morono,Alex Morono,UFC-DataLab/UFCStats-derived name
ufcp-eae3841e-5f51-5dca-93ae-575cd2038a2e,alex morono,Alex Morono,ALEX MORONO,UFC-DataLab/UFCStats-derived name
ufcp-f56fb6a0-a982-57cf-bca3-24f8bcbb491b,alex nicholson,Alex Nicholson,Alex Nicholson,UFC-DataLab/UFCStats-derived name
ufcp-f56fb6a0-a982-57cf-bca3-24f8bcbb491b,alex nicholson,Alex Nicholson,ALEX NICHOLSON,UFC-DataLab/UFCStats-derived name
ufcp-2d307ea9-40ad-56ca-9716-09f7151a1921,alex oliveira,Alex Oliveira,ALEX OLIVEIRA,UFC-DataLab/UFCStats-derived name
ufcp-2d307ea9-40ad-56ca-9716-09f7151a1921,alex oliveira,Alex Oliveira,Alex Oliveira,UFC-DataLab/UFCStats-derived name
ufcp-c362593c-a8ba-5428-9a78-981d0e3de6c8,alex pereira,Alex Pereira,ALEX PEREIRA,UFC-DataLab/UFCStats-derived name
ufcp-d85e108c-0737-5920-ad61-09fd23b562e2,alex perez,Alex Perez,ALEX PEREZ,UFC-DataLab/UFCStats-derived name
ufcp-af8d669d-dca0-5457-9d5e-3c8ec15dca14,alex reyes,Alex Reyes,ALEX REYES,UFC-DataLab/UFCStats-derived name
ufcp-af8d669d-dca0-5457-9d5e-3c8ec15dca14,alex reyes,Alex Reyes,Alex Reyes,UFC-DataLab/UFCStats-derived name
ufcp-1fe75a1b-d486-5b80-ad96-11d46487b0a5,alex ricci,Alex Ricci,Alex Ricci,UFC-DataLab/UFCStats-derived name
ufcp-1fe75a1b-d486-5b80-ad96-11d46487b0a5,alex ricci,Alex Ricci,ALEX RICCI,UFC-DataLab/UFCStats-derived name
ufcp-4b041302-2339-5177-9226-6e9818e110cb,alex schoenauer,Alex Schoenauer,Alex Schoenauer,UFC-DataLab/UFCStats-derived name
ufcp-4b041302-2339-5177-9226-6e9818e110cb,alex schoenauer,Alex Schoenauer,ALEX SCHOENAUER,UFC-DataLab/UFCStats-derived name
ufcp-bbd3f0b5-d16f-5ab4-b903-d0b9b862394d,alex serdyukov,Alex Serdyukov,Alex Serdyukov,UFC-DataLab/UFCStats-derived name
ufcp-87ddcbef-6b47-5dcf-8c20-9f9f064f6406,alex soto,Alex Soto,ALEX SOTO,UFC-DataLab/UFCStats-derived name
ufcp-87ddcbef-6b47-5dcf-8c20-9f9f064f6406,alex soto,Alex Soto,Alex Soto,UFC-DataLab/UFCStats-derived name
ufcp-752f6cc3-8a95-535c-b5ce-152b1b94c747,alex stiebling,Alex Stiebling,Alex Stiebling,UFC-DataLab/UFCStats-derived name
ufcp-752f6cc3-8a95-535c-b5ce-152b1b94c747,alex stiebling,Alex Stiebling,ALEX STIEBLING,UFC-DataLab/UFCStats-derived name
ufcp-34c57626-762d-5b40-b972-d1c83aae4e2e,alex torres,Alex Torres,ALEX TORRES,UFC-DataLab/UFCStats-derived name
ufcp-34c57626-762d-5b40-b972-d1c83aae4e2e,alex torres,Alex Torres,Alex Torres,UFC-DataLab/UFCStats-derived name
ufcp-db98a7e0-a7b7-5675-bc11-b16ec287a4c5,alex white,Alex White,ALEX WHITE,UFC-DataLab/UFCStats-derived name
ufcp-db98a7e0-a7b7-5675-bc11-b16ec287a4c5,alex white,Alex White,Alex White,UFC-DataLab/UFCStats-derived name
ufcp-55415800-5636-51bc-9beb-53c5c51ead9a,alex zuniga,Alex Zuniga,Alex Zuniga,UFC-DataLab/UFCStats-derived name
ufcp-1bd66133-4a85-544f-ba69-f7378364db9b,alexa grasso,Alexa Grasso,Alexa Grasso,UFC-DataLab/UFCStats-derived name
ufcp-1bd66133-4a85-544f-ba69-f7378364db9b,alexa grasso,Alexa Grasso,ALEXA GRASSO,UFC-DataLab/UFCStats-derived name
ufcp-4459fce4-9d61-5544-ba23-6a1165b752b2,alexander crispim,Alexander Crispim,Alexander Crispim,UFC-DataLab/UFCStats-derived name
ufcp-878a1ae4-16e9-59ed-ad87-c1af1d80ecc2,alexander gustafsson,Alexander Gustafsson,Alexander Gustafsson,UFC-DataLab/UFCStats-derived name
ufcp-878a1ae4-16e9-59ed-ad87-c1af1d80ecc2,alexander gustafsson,Alexander Gustafsson,ALEXANDER GUSTAFSSON,UFC-DataLab/UFCStats-derived name
ufcp-859b33b1-0dcb-5f4b-acae-d9b7ac21339d,alexander hernandez,Alexander Hernandez,ALEXANDER HERNANDEZ,UFC-DataLab/UFCStats-derived name
ufcp-e1d14a9b-461c-5353-82c5-4e721a2a1066,alexander munoz,Alexander Munoz,Alexander Munoz,UFC-DataLab/UFCStats-derived name
ufcp-e1d14a9b-461c-5353-82c5-4e721a2a1066,alexander munoz,Alexander Munoz,ALEXANDER MUNOZ,UFC-DataLab/UFCStats-derived name
ufcp-7a2fab87-7b7e-57ab-bbdb-3f9f8a70c3f1,alexander otsuka,Alexander Otsuka,Alexander Otsuka,UFC-DataLab/UFCStats-derived name
ufcp-bf4a7e06-e6cb-520e-a8b1-253130f2ff8a,alexander poppeck,Alexander Poppeck,Alexander Poppeck,UFC-DataLab/UFCStats-derived name
ufcp-1ece0329-652c-5d3b-abee-6c24c1f8078d,alexander sarnavskiy,Alexander Sarnavskiy,Alexander Sarnavskiy,UFC-DataLab/UFCStats-derived name
ufcp-7ea9dea2-bf66-5531-b560-7a0b3d55df15,alexander shlemenko,Alexander Shlemenko,Alexander Shlemenko,UFC-DataLab/UFCStats-derived name
ufcp-e1c2da29-f9bd-5810-9228-85e43ccef196,alexander trevino,Alexander Trevino,Alexander Trevino,UFC-DataLab/UFCStats-derived name
ufcp-444dec05-f4bd-5fba-b3e2-83678f3be0bd,alexander volkanovski,Alexander Volkanovski,ALEXANDER VOLKANOVSKI,UFC-DataLab/UFCStats-derived name
ufcp-444dec05-f4bd-5fba-b3e2-83678f3be0bd,alexander volkanovski,Alexander Volkanovski,Alexander Volkanovski,UFC-DataLab/UFCStats-derived name
ufcp-d37eb943-a90f-5fbf-91d4-a31db993c384,alexander volkov,Alexander Volkov,ALEXANDER VOLKOV,UFC-DataLab/UFCStats-derived name
ufcp-ddc2adde-0a0d-51aa-a62e-f92fefac935d,alexander yakovlev,Alexander Yakovlev,ALEXANDER YAKOVLEV,UFC-DataLab/UFCStats-derived name
ufcp-ddc2adde-0a0d-51aa-a62e-f92fefac935d,alexander yakovlev,Alexander Yakovlev,Alexander Yakovlev,UFC-DataLab/UFCStats-derived name
ufcp-7c090868-dfac-5c4e-b38d-407b8be362c1,alexandr romanov,Alexandr Romanov,ALEXANDR ROMANOV,UFC-DataLab/UFCStats-derived name
ufcp-7c090868-dfac-5c4e-b38d-407b8be362c1,alexandr romanov,Alexandr Romanov,Alexandr Romanov,UFC-DataLab/UFCStats-derived name
ufcp-7fe72cb8-6c61-5dad-8585-ceef142919c1,alexandre barros,Alexandre Barros,Alexandre Barros,UFC-DataLab/UFCStats-derived name
ufcp-7fe72cb8-6c61-5dad-8585-ceef142919c1,alexandre barros,Alexandre Barros,ALEXANDRE BARROS,UFC-DataLab/UFCStats-derived name
ufcp-a2d05ab9-896f-54a6-8b54-bf6b96ebe5d9,alexandre dantas,Alexandre Dantas,ALEXANDRE DANTAS,UFC-DataLab/UFCStats-derived name
ufcp-a2d05ab9-896f-54a6-8b54-bf6b96ebe5d9,alexandre dantas,Alexandre Dantas,Alexandre Dantas,UFC-DataLab/UFCStats-derived name
ufcp-cda4f7ba-f126-55b7-ad9a-70ec8a0ce987,alexandre ferreira,Alexandre Ferreira,Alexandre Ferreira,UFC-DataLab/UFCStats-derived name
ufcp-cda4f7ba-f126-55b7-ad9a-70ec8a0ce987,alexandre ferreira,Alexandre Ferreira,ALEXANDRE FERREIRA,UFC-DataLab/UFCStats-derived name
ufcp-d49072c7-9537-5605-9cef-67874416a8c1,alexandre franca nogueira,Alexandre Franca Nogueira,Alexandre Franca Nogueira,UFC-DataLab/UFCStats-derived name
ufcp-332a2844-d4e4-5864-98a6-1ca0fd9385f6,alexandre pantoja,Alexandre Pantoja,Alexandre Pantoja,UFC-DataLab/UFCStats-derived name
ufcp-332a2844-d4e4-5864-98a6-1ca0fd9385f6,alexandre pantoja,Alexandre Pantoja,ALEXANDRE PANTOJA,UFC-DataLab/UFCStats-derived name
ufcp-dc9f74a7-cedd-5349-b40d-160647ea14bc,alexandru lungu,Alexandru Lungu,Alexandru Lungu,UFC-DataLab/UFCStats-derived name
ufcp-51b9d5a0-b0e2-5e1a-9f7a-37f06de4d2fa,alexia thainara,Alexia Thainara,ALEXIA THAINARA,UFC-DataLab/UFCStats-derived name
ufcp-0bb19545-ef1f-577d-b1e5-0155122bece7,alexis davis,Alexis Davis,ALEXIS DAVIS,UFC-DataLab/UFCStats-derived name
ufcp-0bb19545-ef1f-577d-b1e5-0155122bece7,alexis davis,Alexis Davis,Alexis Davis,UFC-DataLab/UFCStats-derived name
ufcp-0646bde7-5c48-5382-b393-45dd66979ab6,alexis dufresne,Alexis Dufresne,Alexis Dufresne,UFC-DataLab/UFCStats-derived name
ufcp-0646bde7-5c48-5382-b393-45dd66979ab6,alexis dufresne,Alexis Dufresne,ALEXIS DUFRESNE,UFC-DataLab/UFCStats-derived name
ufcp-ca8911ca-cf16-506e-812e-c999efa92570,alfonso alcarez,Alfonso Alcarez,ALFONSO ALCAREZ,UFC-DataLab/UFCStats-derived name
ufcp-ca8911ca-cf16-506e-812e-c999efa92570,alfonso alcarez,Alfonso Alcarez,Alfonso Alcarez,UFC-DataLab/UFCStats-derived name
ufcp-b5681797-6b52-568e-ac06-a39fdd6e8f8f,alfred khashakyan,Alfred Khashakyan,Alfred Khashakyan,UFC-DataLab/UFCStats-derived name
ufcp-b2a06005-2db7-5203-8f62-ae94dbc1ea4e,ali alqaisi,Ali AlQaisi,Ali AlQaisi,UFC-DataLab/UFCStats-derived name
ufcp-b2a06005-2db7-5203-8f62-ae94dbc1ea4e,ali alqaisi,Ali Alqaisi,ALI ALQAISI,UFC-DataLab/UFCStats-derived name
ufcp-e84c86c6-d68d-5d92-a9c8-850d69572681,ali bagautinov,Ali Bagautinov,Ali Bagautinov,UFC-DataLab/UFCStats-derived name
ufcp-e84c86c6-d68d-5d92-a9c8-850d69572681,ali bagautinov,Ali Bagautinov,ALI BAGAUTINOV,UFC-DataLab/UFCStats-derived name
ufcp-f7d3477e-9807-5bce-a9b7-e2663c4f45d9,aliaskhab khizriev,Aliaskhab Khizriev,ALIASKHAB KHIZRIEV,UFC-DataLab/UFCStats-derived name
ufcp-f7d3477e-9807-5bce-a9b7-e2663c4f45d9,aliaskhab khizriev,Aliaskhab Khizriev,Aliaskhab Khizriev,UFC-DataLab/UFCStats-derived name
ufcp-673ffd0f-39a7-55e0-bfd6-27315ed9f555,alibi idiris,Alibi Idiris,ALIBI IDIRIS,UFC-DataLab/UFCStats-derived name
ufcp-e14e11fd-4990-5d12-a556-b6bdaaba14e4,alice ardelean,Alice Ardelean,ALICE ARDELEAN,UFC-DataLab/UFCStats-derived name
ufcp-03cec08d-c8c3-5172-98e8-89dedc0a694d,alice pereira,Alice Pereira,ALICE PEREIRA,UFC-DataLab/UFCStats-derived name
ufcp-c087f372-29ac-5c24-937d-bfe5b64cf607,aliev makhmud,Aliev Makhmud,Aliev Makhmud,UFC-DataLab/UFCStats-derived name
ufcp-1aa1c616-b8c0-59a2-8bb0-d98739d6a85f,alistair overeem,Alistair Overeem,Alistair Overeem,UFC-DataLab/UFCStats-derived name
ufcp-1aa1c616-b8c0-59a2-8bb0-d98739d6a85f,alistair overeem,Alistair Overeem,ALISTAIR OVEREEM,UFC-DataLab/UFCStats-derived name
ufcp-d24fe59b-0e88-5fed-bbe8-067072a1853e,aljamain sterling,Aljamain Sterling,ALJAMAIN STERLING,UFC-DataLab/UFCStats-derived name
ufcp-7fd5c862-b1af-56cc-8de0-301f883e8045,allan goes,Allan Goes,ALLAN GOES,UFC-DataLab/UFCStats-derived name
ufcp-7fd5c862-b1af-56cc-8de0-301f883e8045,allan goes,Allan Goes,Allan Goes,UFC-DataLab/UFCStats-derived name
ufcp-5483d76d-ccf1-517c-ac92-bcf8eac64b2f,allan nascimento,Allan Nascimento,ALLAN NASCIMENTO,UFC-DataLab/UFCStats-derived name
ufcp-7e2a0bd2-ba4f-5db1-ad74-16c94139eb89,allan zuniga,Allan Zuniga,Allan Zuniga,UFC-DataLab/UFCStats-derived name
ufcp-7e2a0bd2-ba4f-5db1-ad74-16c94139eb89,allan zuniga,Allan Zuniga,ALLAN ZUNIGA,UFC-DataLab/UFCStats-derived name
ufcp-1a36eb5c-eb33-5ebf-83a1-115c9e8b7bac,allen berube,Allen Berube,ALLEN BERUBE,UFC-DataLab/UFCStats-derived name
ufcp-1a36eb5c-eb33-5ebf-83a1-115c9e8b7bac,allen berube,Allen Berube,Allen Berube,UFC-DataLab/UFCStats-derived name
ufcp-03f9a19f-42aa-5ba1-ba03-0d6a325b2d32,allen crowder,Allen Crowder,ALLEN CROWDER,UFC-DataLab/UFCStats-derived name
ufcp-03f9a19f-42aa-5ba1-ba03-0d6a325b2d32,allen crowder,Allen Crowder,Allen Crowder,UFC-DataLab/UFCStats-derived name
ufcp-70717c5f-757f-56fe-86a8-eeb55ddf2e29,allen frye jr,Allen Frye Jr.,ALLEN FRYE JR.,UFC-DataLab/UFCStats-derived name
ufcp-8e20add5-3dcf-5306-a4a1-d031e9e0b96a,alonzo martinez,Alonzo Martinez,Alonzo Martinez,UFC-DataLab/UFCStats-derived name
ufcp-f16e47e9-3258-5d6a-8a17-7d560646a6ff,alonzo menifield,Alonzo Menifield,ALONZO MENIFIELD,UFC-DataLab/UFCStats-derived name
ufcp-d50efd40-aa45-53a8-a28c-fd7613c3f6b0,alptekin ozkilic,Alptekin Ozkilic,Alptekin Ozkilic,UFC-DataLab/UFCStats-derived name
ufcp-d50efd40-aa45-53a8-a28c-fd7613c3f6b0,alptekin ozkilic,Alptekin Ozkilic,ALPTEKIN OZKILIC,UFC-DataLab/UFCStats-derived name
ufcp-d23dfdf3-e1ab-5226-843d-03472423ab65,alton cunningham,Alton Cunningham,Alton Cunningham,UFC-DataLab/UFCStats-derived name
ufcp-0e281485-9e54-575b-a88e-3c54f8776e4e,alvaro herrera mendoza,Alvaro Herrera Mendoza,ALVARO HERRERA MENDOZA,UFC-DataLab/UFCStats-derived name
ufcp-0e281485-9e54-575b-a88e-3c54f8776e4e,alvaro herrera mendoza,Alvaro Herrera Mendoza,Alvaro Herrera Mendoza,UFC-DataLab/UFCStats-derived name
ufcp-7c2581fe-1598-5ace-b077-861ddaa3efc5,alvin cacdac,Alvin Cacdac,Alvin Cacdac,UFC-DataLab/UFCStats-derived name
ufcp-26d3051c-0bf1-528a-b64f-be6706cb303e,alvin hines,Alvin Hines,ALVIN HINES,UFC-DataLab/UFCStats-derived name
ufcp-a4babd64-f523-5b24-82b0-3e8882cf112a,alvin robinson,Alvin Robinson,Alvin Robinson,UFC-DataLab/UFCStats-derived name
ufcp-a4babd64-f523-5b24-82b0-3e8882cf112a,alvin robinson,Alvin Robinson,ALVIN ROBINSON,UFC-DataLab/UFCStats-derived name
ufcp-d08fed6a-7eb1-5c11-8bc3-01f159c04fee,amador ramirez,Amador Ramirez,Amador Ramirez,UFC-DataLab/UFCStats-derived name
ufcp-df2b6950-a30a-588f-aa46-fcc43636bed6,amanda cooper,Amanda Cooper,Amanda Cooper,UFC-DataLab/UFCStats-derived name
ufcp-df2b6950-a30a-588f-aa46-fcc43636bed6,amanda cooper,Amanda Cooper,AMANDA COOPER,UFC-DataLab/UFCStats-derived name
ufcp-879af8eb-eda3-5a26-bf40-2ed28936ff70,amanda lemos,Amanda Lemos,Amanda Lemos,UFC-DataLab/UFCStats-derived name
ufcp-879af8eb-eda3-5a26-bf40-2ed28936ff70,amanda lemos,Amanda Lemos,AMANDA LEMOS,UFC-DataLab/UFCStats-derived name
ufcp-9a9277c3-1d30-55a5-b28c-5c123f4cc745,amanda nunes,Amanda Nunes,AMANDA NUNES,UFC-DataLab/UFCStats-derived name
ufcp-9a9277c3-1d30-55a5-b28c-5c123f4cc745,amanda nunes,Amanda Nunes,Amanda Nunes,UFC-DataLab/UFCStats-derived name
ufcp-29104daa-db9f-5837-82b9-831f3d9601c2,amanda ribas,Amanda Ribas,Amanda Ribas,UFC-DataLab/UFCStats-derived name
ufcp-29104daa-db9f-5837-82b9-831f3d9601c2,amanda ribas,Amanda Ribas,AMANDA RIBAS,UFC-DataLab/UFCStats-derived name
ufcp-43032f69-1028-591a-93cd-7900792e4c3b,amar suloev,Amar Suloev,Amar Suloev,UFC-DataLab/UFCStats-derived name
ufcp-43032f69-1028-591a-93cd-7900792e4c3b,amar suloev,Amar Suloev,AMAR SULOEV,UFC-DataLab/UFCStats-derived name
ufcp-5c1d0840-773c-5d09-97f0-38500966e2c5,amaury bitetti,Amaury Bitetti,AMAURY BITETTI,UFC-DataLab/UFCStats-derived name
ufcp-5c1d0840-773c-5d09-97f0-38500966e2c5,amaury bitetti,Amaury Bitetti,Amaury Bitetti,UFC-DataLab/UFCStats-derived name
ufcp-27ea0298-259a-592e-92d7-01024c3d37cc,amber tackett,Amber Tackett,Amber Tackett,UFC-DataLab/UFCStats-derived name
ufcp-a010ecb5-6648-5ad4-8a5f-84f5a0e0f608,amilcar alves,Amilcar Alves,Amilcar Alves,UFC-DataLab/UFCStats-derived name
ufcp-a010ecb5-6648-5ad4-8a5f-84f5a0e0f608,amilcar alves,Amilcar Alves,AMILCAR ALVES,UFC-DataLab/UFCStats-derived name
ufcp-b86764c0-948f-545d-b85a-691823fe87dd,amir albazi,Amir Albazi,Amir Albazi,UFC-DataLab/UFCStats-derived name
ufcp-b86764c0-948f-545d-b85a-691823fe87dd,amir albazi,Amir Albazi,AMIR ALBAZI,UFC-DataLab/UFCStats-derived name
ufcp-7c79cd56-a908-51d6-83ca-1fb32d856ccd,amir aliakbari,Amir Aliakbari,Amir Aliakbari,UFC-DataLab/UFCStats-derived name
ufcp-31fde207-1e67-5abe-9d2a-9e468214d96a,amir rahnavardi,Amir Rahnavardi,Amir Rahnavardi,UFC-DataLab/UFCStats-derived name
ufcp-89d1c323-0769-5d8b-8479-8358e2b02325,amir sadollah,Amir Sadollah,Amir Sadollah,UFC-DataLab/UFCStats-derived name
ufcp-89d1c323-0769-5d8b-8479-8358e2b02325,amir sadollah,Amir Sadollah,AMIR SADOLLAH,UFC-DataLab/UFCStats-derived name
ufcp-bfad838d-b08e-58ef-9d50-c79d49e1c129,anatoly tokov,Anatoly Tokov,Anatoly Tokov,UFC-DataLab/UFCStats-derived name
ufcp-8543cdb9-3e07-567c-bc1d-15f0d4e1fb94,anderson dos santos,Anderson Dos Santos,ANDERSON DOS SANTOS,UFC-DataLab/UFCStats-derived name
ufcp-8543cdb9-3e07-567c-bc1d-15f0d4e1fb94,anderson dos santos,Anderson Dos Santos,Anderson Dos Santos,UFC-DataLab/UFCStats-derived name
ufcp-5cc9f759-d59d-5fe4-95c3-0a3e8dc028d3,anderson silva,Anderson Silva,ANDERSON SILVA,UFC-DataLab/UFCStats-derived name
ufcp-5cc9f759-d59d-5fe4-95c3-0a3e8dc028d3,anderson silva,Anderson Silva,Anderson Silva,UFC-DataLab/UFCStats-derived name
ufcp-82f243b4-e1e4-58fa-bb85-a44549bcad58,andre amado,Andre Amado,Andre Amado,UFC-DataLab/UFCStats-derived name
ufcp-448f3b90-3985-54f5-99ef-4a8f8c892511,andre ewell,Andre Ewell,ANDRE EWELL,UFC-DataLab/UFCStats-derived name
ufcp-448f3b90-3985-54f5-99ef-4a8f8c892511,andre ewell,Andre Ewell,Andre Ewell,UFC-DataLab/UFCStats-derived name
ufcp-14442639-a875-5929-a666-a9ee627e6275,andre fialho,Andre Fialho,ANDRE FIALHO,UFC-DataLab/UFCStats-derived name
ufcp-b520a250-9ff7-5a7f-a992-4f4d36d65a82,andre fili,Andre Fili,ANDRE FILI,UFC-DataLab/UFCStats-derived name
ufcp-c106b633-be6b-51c7-8766-0aee0717eb69,andre galvao,Andre Galvao,Andre Galvao,UFC-DataLab/UFCStats-derived name
ufcp-fe12d04e-8585-5db7-b22c-b458aa9216b0,andre gusmao,Andre Gusmao,ANDRE GUSMAO,UFC-DataLab/UFCStats-derived name
ufcp-fe12d04e-8585-5db7-b22c-b458aa9216b0,andre gusmao,Andre Gusmao,Andre Gusmao,UFC-DataLab/UFCStats-derived name
ufcp-ba818e47-78ea-5314-b428-b36dbb9ed4a9,andre lima,Andre Lima,ANDRE LIMA,UFC-DataLab/UFCStats-derived name
ufcp-ac6a8308-48eb-5239-a065-e4ba6fbb00e3,andre muniz,Andre Muniz,Andre Muniz,UFC-DataLab/UFCStats-derived name
ufcp-ac6a8308-48eb-5239-a065-e4ba6fbb00e3,andre muniz,Andre Muniz,ANDRE MUNIZ,UFC-DataLab/UFCStats-derived name
ufcp-d6854dc6-50a4-57f1-a424-2d9fcbc55d83,andre mussi,Andre Mussi,Andre Mussi,UFC-DataLab/UFCStats-derived name
ufcp-f971d7ff-1c8e-57c3-9d3d-1af76f71a2ba,andre pederneiras,Andre Pederneiras,ANDRE PEDERNEIRAS,UFC-DataLab/UFCStats-derived name
ufcp-f971d7ff-1c8e-57c3-9d3d-1af76f71a2ba,andre pederneiras,Andre Pederneiras,Andre Pederneiras,UFC-DataLab/UFCStats-derived name
ufcp-b9ba3dcf-efbf-55cd-9d20-54afd180f6c6,andre petroski,Andre Petroski,ANDRE PETROSKI,UFC-DataLab/UFCStats-derived name
ufcp-ceffc7a5-e490-5de4-9033-6a07074906e1,andre roberts,Andre Roberts,Andre Roberts,UFC-DataLab/UFCStats-derived name
ufcp-ceffc7a5-e490-5de4-9033-6a07074906e1,andre roberts,Andre Roberts,ANDRE ROBERTS,UFC-DataLab/UFCStats-derived name
ufcp-8d41df9e-58b1-598e-b905-3e69275c701e,andre santos,Andre Santos,Andre Santos,UFC-DataLab/UFCStats-derived name
ufcp-55af3b05-4519-5c02-8819-df06926be1d5,andre soukhamthath,Andre Soukhamthath,ANDRE SOUKHAMTHATH,UFC-DataLab/UFCStats-derived name
ufcp-55af3b05-4519-5c02-8819-df06926be1d5,andre soukhamthath,Andre Soukhamthath,Andre Soukhamthath,UFC-DataLab/UFCStats-derived name
ufcp-7407b31c-3ba6-5f06-998f-94ed8eb0e748,andre walker,Andre Walker,Andre Walker,UFC-DataLab/UFCStats-derived name
ufcp-11ca7b76-b983-5884-bfc9-d677ddd0de30,andre winner,Andre Winner,ANDRE WINNER,UFC-DataLab/UFCStats-derived name
ufcp-11ca7b76-b983-5884-bfc9-d677ddd0de30,andre winner,Andre Winner,Andre Winner,UFC-DataLab/UFCStats-derived name
ufcp-9aa4bc26-a812-5d41-b1cc-83802c9cecb2,andrea lee,Andrea Lee,ANDREA LEE,UFC-DataLab/UFCStats-derived name
ufcp-9aa4bc26-a812-5d41-b1cc-83802c9cecb2,andrea lee,Andrea Lee,Andrea Lee,UFC-DataLab/UFCStats-derived name
ufcp-c2881bc4-4fcd-5125-80bb-d24d1ffc2739,andreas gustafsson,Andreas Gustafsson,ANDREAS GUSTAFSSON,UFC-DataLab/UFCStats-derived name
ufcp-b33b888d-956e-53ae-aee5-bddf6d1dca92,andreas michailidis,Andreas Michailidis,ANDREAS MICHAILIDIS,UFC-DataLab/UFCStats-derived name
ufcp-b33b888d-956e-53ae-aee5-bddf6d1dca92,andreas michailidis,Andreas Michailidis,Andreas Michailidis,UFC-DataLab/UFCStats-derived name
ufcp-498c6247-106e-5f31-b899-97c3c1c2522b,andreas spang,Andreas Spang,Andreas Spang,UFC-DataLab/UFCStats-derived name
ufcp-9a660c7b-7085-55d0-b7ef-6bba8157306a,andreas stahl,Andreas Stahl,ANDREAS STAHL,UFC-DataLab/UFCStats-derived name
ufcp-9a660c7b-7085-55d0-b7ef-6bba8157306a,andreas stahl,Andreas Stahl,Andreas Stahl,UFC-DataLab/UFCStats-derived name
ufcp-c423f80b-a27d-59e9-b56a-544796321840,andrei arlovski,Andrei Arlovski,Andrei Arlovski,UFC-DataLab/UFCStats-derived name
ufcp-c423f80b-a27d-59e9-b56a-544796321840,andrei arlovski,Andrei Arlovski,ANDREI ARLOVSKI,UFC-DataLab/UFCStats-derived name
ufcp-711a571e-2d29-5524-a67f-2aa97e1dc9b8,andrei kopylov,Andrei Kopylov,Andrei Kopylov,UFC-DataLab/UFCStats-derived name
ufcp-c681395f-fff2-5209-bd21-c01da00c32cc,andrei semenov,Andrei Semenov,Andrei Semenov,UFC-DataLab/UFCStats-derived name
ufcp-c681395f-fff2-5209-bd21-c01da00c32cc,andrei semenov,Andrei Semenov,ANDREI SEMENOV,UFC-DataLab/UFCStats-derived name
ufcp-eee72f01-121d-56d0-b95a-b7f032c579a7,andrew craig,Andrew Craig,ANDREW CRAIG,UFC-DataLab/UFCStats-derived name
ufcp-eee72f01-121d-56d0-b95a-b7f032c579a7,andrew craig,Andrew Craig,Andrew Craig,UFC-DataLab/UFCStats-derived name
ufcp-cb2f5420-c12e-5267-ab2c-1d9ba2a72413,andrew holbrook,Andrew Holbrook,ANDREW HOLBROOK,UFC-DataLab/UFCStats-derived name
ufcp-cb2f5420-c12e-5267-ab2c-1d9ba2a72413,andrew holbrook,Andrew Holbrook,Andrew Holbrook,UFC-DataLab/UFCStats-derived name
ufcp-d8a0dcce-39ed-5d2e-b110-3111fdd91314,andrew martinez,Andrew Martinez,Andrew Martinez,UFC-DataLab/UFCStats-derived name
ufcp-82be2e90-51d0-5454-84bb-bbbda6a0ddf0,andrew montanez,Andrew Montanez,Andrew Montanez,UFC-DataLab/UFCStats-derived name
ufcp-3b92ba16-6d62-5e9c-b822-60c8794403f2,andrew ramm,Andrew Ramm,Andrew Ramm,UFC-DataLab/UFCStats-derived name
ufcp-00f047c0-58df-5f37-806f-fc435860fe24,andrew sanchez,Andrew Sanchez,ANDREW SANCHEZ,UFC-DataLab/UFCStats-derived name
ufcp-00f047c0-58df-5f37-806f-fc435860fe24,andrew sanchez,Andrew Sanchez,Andrew Sanchez,UFC-DataLab/UFCStats-derived name
ufcp-917d05e7-5325-54f4-9ab3-395934bc3c19,andrew todhunter,Andrew Todhunter,Andrew Todhunter,UFC-DataLab/UFCStats-derived name
ufcp-0eb2616c-d405-5651-b808-8199c4575c80,andrew valladerez,Andrew Valladerez,Andrew Valladerez,UFC-DataLab/UFCStats-derived name
ufcp-401387be-97d9-56da-8d45-42fb5bd16a60,andrews nakahara,Andrews Nakahara,Andrews Nakahara,UFC-DataLab/UFCStats-derived name
ufcp-5d10c969-3880-5b6d-be74-b6236fcc9c65,andrey koreshkov,Andrey Koreshkov,Andrey Koreshkov,UFC-DataLab/UFCStats-derived name
ufcp-a85cc7aa-0b20-5eba-971d-2f3576e90800,andrey pulyaev,Andrey Pulyaev,ANDREY PULYAEV,UFC-DataLab/UFCStats-derived name
ufcp-90ccf0fd-e881-521f-bdab-e9e0c31dd04c,andy anderson,Andy Anderson,ANDY ANDERSON,UFC-DataLab/UFCStats-derived name
ufcp-90ccf0fd-e881-521f-bdab-e9e0c31dd04c,andy anderson,Andy Anderson,Andy Anderson,UFC-DataLab/UFCStats-derived name
ufcp-9098adf0-33a3-5192-b8cc-08515d1a96b9,andy enz,Andy Enz,Andy Enz,UFC-DataLab/UFCStats-derived name
ufcp-9098adf0-33a3-5192-b8cc-08515d1a96b9,andy enz,Andy Enz,ANDY ENZ,UFC-DataLab/UFCStats-derived name
ufcp-618379f4-654a-55f2-9c6f-147b24c567bb,andy murad,Andy Murad,Andy Murad,UFC-DataLab/UFCStats-derived name
